CICLO,ID_PND,DESC_PND,ID_RAMO,DESC_RAMO,ID_UR,DESC_UR,TIPO_PROGRAMA_DERIVADO,ID_PROGRAMA_DERIVADO,DESC_ID_PROGRAMA_DERIVADO,ID_OBJETIVO_PND,OBJETIVO_PND,NO_UR_PARTICIPANTES,ID_INDICADOR,DESC_INDICADOR,METODO_CALCULO,UNIDAD_MEDIDA,FRECUENCIA,DESC_UR_INDICADOR,LINEA_BASE,CICLO_LINEA_BASE,META_2013,META_2014,META_2015,META_2016,META_2017,META_2018,INDICADOR_OBS_2013,INDICADOR_OBS_2014,INDICADOR_OBS_2015,INDICADOR_OBS_2016,INDICADOR_OBS_2017,INDICADOR_OBS_2018,FUENTE,URL_FUENTE,ID_PP_VINCULADO,DESC_ID_PP_VINCULADO,PP_VINCULADO_URL,URL_DOF_PPND,URL_DOF_DECRETO,URL_LOGROS_2013,URL_LOGROS_2014,URL_LOGROS_2015,URL_LOGROS_2016,URL_LOGROS_2017,URL_LOGROS_2018,OBJETIVO_ODS,META_ODS,INDICADOR_ODS,DESC_INDIC_ODS,CÁLCULO_INDICADOR_ODS,LINEA_BASE_ODS,INDICADOR_OBS_ODS_2017,INDICADOR_OBS_ODS_2018
2016,4,México Próspero,10,Economía,K8V,Instituto Mexicano de la Propiedad Industrial,Institucional,10pi_innovacion_protegida,Programa de Innovación Protegida 2013-2018,1,Fortalecer el Sistema de Propiedad Industrial que favorezca la certeza jurídica,1,1.2,Calificación de México en la variable de protección mediante patentes del IPRI,"En la conformación de esta variable se califican de 1 a 10 (donde 1 es muy débil y 10 muy fuerte) la fortaleza de las leyes de patentes del país sobre la base de cinco criterios:
1. cobertura,
2. participación en tratados internacionales,
3. la restricción de los derechos de patente,
4. ejecución, y
5. la duración de la protección.",Porcentaje del PIB,Anual,Subsecretaría de Comercio Exterior,63,2012,7.8,7.8,7.8,7.8,7.9,8,,7.5,7.5,,,,Índice de los Derechos de Propiedad,"http://internationalpropertyrightsindex.org/country?s=mexico

http://www.internationalpropertyrightsindex.org/",10F 003#10P 002#10U 004,10F 003 Promoción del comercio exterior y atracción de inversión extranjera directa#10P 002 Negociaciones internacionales para la integración y competitividad de México en las cadenas globales de valor#10U 004 Proyectos para la atracción de inversión extranjera estratégica,,http://www.dof.gob.mx/nota_detalle.php?codigo=5344069&fecha=09/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21228/10pi_innovacion_protegida.pdf,http://www.gob.mx/cms/uploads/attachment/file/61036/10pi_innovaci_n_protegidaL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,K8V,Instituto Mexicano de la Propiedad Industrial,Institucional,10pi_innovacion_protegida,Programa de Innovación Protegida 2013-2018,2,Mejorar los servicios del IMPI que demanda la dinámica de protección de la innovación,1,2.1,Porcentaje de variación de registros otorgados de invenciones,(Registros otorgados de invenciones periodo actual / registros otorgados de invenciones periodo 2012) * 100,Proyectos,Anual,Dirección General del Servicio Geológico Mexicano. ,57,2013,101,101,102,103,104,105,,101.5,102.6,,,,Sistema Automatizado de Gestión de Patentes (SAGPAT) operado por la Dirección Divisional de Patentes del IMPI.,http://sisplan.impi.gob.mx/liberacion/consultas/CVision%20MIR%202015.pdf,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5344069&fecha=09/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21228/10pi_innovacion_protegida.pdf,http://www.gob.mx/cms/uploads/attachment/file/61036/10pi_innovaci_n_protegidaL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,K8V,Instituto Mexicano de la Propiedad Industrial,Institucional,10pi_innovacion_protegida,Programa de Innovación Protegida 2013-2018,2,Mejorar los servicios del IMPI que demanda la dinámica de protección de la innovación,1,2.2,Porcentaje de variación de registros otorgados de signos distintivos,"(Registros otorgados de signos distintivos periodo actual / registros otorgados de signos distintivos periodo 2012) * 100
",Días hábiles,Anual,"D.G.R.M. del número de concesiones otorgadas que se incluye en el informe de ejecución del PND 2013-2018, basado en información pública del Sistema Integral de Administración Minera, se puede acceder desde la página oficial de la Sría. De Economía. ",140,2013,100.05,100.05,103.55,107.05,110.55,114.05,,109.7,122.3,,,,Sistema Integral de Gestión de Marcas (SIGMAR) operado por la Dirección Divisional de Marcas del IMPI.,http://sisplan.impi.gob.mx/liberacion/consultas/CVision%20MIR%202015.pdf,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5344069&fecha=09/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21228/10pi_innovacion_protegida.pdf,http://www.gob.mx/cms/uploads/attachment/file/61036/10pi_innovaci_n_protegidaL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,K8V,Instituto Mexicano de la Propiedad Industrial,Institucional,10pi_innovacion_protegida,Programa de Innovación Protegida 2013-2018,3,Promover y concientizar a la sociedad sobre los beneficios de la PI,1,3.1,Tasa de crecimiento de solicitudes de signos distintivos,"n-1&Sqrt;Vf/Vi  -1 * 100, donde 
Vf = 2018
Vi = 2012
n = 7",Pesos,Anual,"Dirección de Crédito, Finanzas y Administración del Fideicomiso de Fomento Minero. ",117,2013,,5.23,5.54,5.85,6.16,6.47,7.88,8.97,10.26,,,,Sistema Integral de Gestión de Marcas (SIGMAR) operado por la Dirección Divisional de Marcas del IMPI.,http://www.impi.gob.mx/Paginas/Publicaciones.aspx,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5344069&fecha=09/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21228/10pi_innovacion_protegida.pdf,http://www.gob.mx/cms/uploads/attachment/file/61036/10pi_innovaci_n_protegidaL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,K8V,Instituto Mexicano de la Propiedad Industrial,Institucional,10pi_innovacion_protegida,Programa de Innovación Protegida 2013-2018,3,Promover y concientizar a la sociedad sobre los beneficios de la Propiedad Industrial,1,3.2,Tasa de crecimiento de solicitudes de invenciones,"n-1&Sqrt;Vf/Vi  -1 * 100, donde 
Vf = 2018
Vi = 2012
n = 7",Pesos,Anual,"Dirección de Crédito, Finanzas y Administración ",318,2013,,0.3,0.52,0.75,0.97,1.19,0.63,2.17,4.29,,,,Sistema Automatizado de Gestión de Patentes (SAGPAT) operado por la Dirección Divisional de Patentes del IMPI.,http://www.impi.gob.mx/Paginas/Publicaciones.aspx,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5344069&fecha=09/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21228/10pi_innovacion_protegida.pdf,http://www.gob.mx/cms/uploads/attachment/file/61036/10pi_innovaci_n_protegidaL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,K8V,Instituto Mexicano de la Propiedad Industrial,Institucional,10pi_innovacion_protegida,Programa de Innovación Protegida 2013-2018,4,Favorecer la protección del conocimiento productivo y desalentar la competencia desleal,1,4.1,Calificación de México en la variable de Piratería de los derechos de autor del IPRI,"Los resultados están basados en datos “duros”, las tasas de un país según su eficacia en la protección de datos de derechos de propiedad intelectual de la IIPA fue complementado con la estadística disponible de la Business Software Alliance.

El promedio de nivel de piratería en todas las industrias de los países considerados fue tomado para calcular de valor final. Para su uso en la determinación del Índice Internacional de Derechos de Propiedad la Property Rights Alliance, reescala la clasificación de 1 a 10 homologándola conforme a su estándar.",Puntos en rango de 1 a 70,Anual,Dirección General de Desarrollo Minero ,43.1,2013,4.3,4.3,4.3,4.4,4.4,4.5,,4.3,4.6,,,,Índice de los Derechos de Propiedad,"http://internationalpropertyrightsindex.org/country?s=mexico
http://www.internationalpropertyrightsindex.org/",,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5344069&fecha=09/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21228/10pi_innovacion_protegida.pdf,http://www.gob.mx/cms/uploads/attachment/file/61036/10pi_innovaci_n_protegidaL2015.pdf,,,,,,,,,,,
2016,5,México con Responsabilidad Global,10,Economía,K8V,Instituto Mexicano de la Propiedad Industrial,Institucional,10pi_innovacion_protegida,Programa de Innovación Protegida 2013-2018,5,Fortalecer la presencia internacional en el ámbito de la Propiedad Intelectual,1,5.1,Realización de actividades de cooperación internacional,(Actividades adquiridas de cooperación internacional conforme a los compromisos adquiridos /  actividades realizadas de cooperación internacional conforme a los compromisos adquiridos) * 100,Kilómetros cuadrados,Anual,Dirección General del Servicio Geológico Mexicano. ,702717,2013,70,70,75,75,75,80,,204.3,124.6,,,,Expedientes de la Dirección Divisional de Relaciones Internacionales.,http://www.impi.gob.mx/Paginas/Publicaciones.aspx,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5344069&fecha=09/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21228/10pi_innovacion_protegida.pdf,http://www.gob.mx/cms/uploads/attachment/file/61036/10pi_innovaci_n_protegidaL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,K2H,Centro Nacional de Metrología,Institucional,10pi_cenam,Programa Institucional del Centro Nacional de Metrología 2013-2018,1,Implementar programas de transferencia de tecnología para fortalecer la competitividad de las empresas,1,1.1,Calificación de México en la variable Adopción tecnológica a nivel empresa del Reporte Global de Competitividad del Foro Económico Mundial,"El Foro Económico Mundial obtiene la calificación a partir de la respuesta en la Encuesta de Opinión Ejecutiva a la siguiente pregunta: En su país, ¿en qué medida las empresas son capaces de adoptar nuevas tecnologías? &lbrack;Considerando valores entre 1 (ninguna capacidad) hasta 7 (adoptan agresivamente)&rbrack;. ",Índice,Anual,Subsecretaría de Industria y Comercio,100,2012,,4.8,4.9,5,5.1,5.2,,4.6,4.6,,,,Foro Económico Mundial,http://www.weforum.org/reports/global-competitiveness-report-2015,10B 001#10E 007#10E 008#10F 002#10F 005#10G 007#10P 006#10P 009#10R 005#10S 220,"10B 001 Producción, transportación y comercialización de sal marina#10E 007 Producción de información geológica del territorio nacional#10E 008 Protección y promoción de los derechos de propiedad industrial#10F 002 Financiamiento al sector minero y su cadena de valor#10F 005 Asistencia técnica y capacitación al sector minero y su cadena de valor#10G 007 Regulación, modernización y promoción de la actividad minera#10P 006 Planeación, elaboración y seguimiento de las políticas y programas de la dependencia#10P 009 Promoción del desarrollo, competitividad e innovación de los sectores industrial, comercial y de servicios#10R 005 Fideicomiso de Capital Emprendedor#10S 220 Programa para la productividad y competitividad industrial",,http://www.dof.gob.mx/nota_detalle.php?codigo=5344609&fecha=14/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21225/10pi_centronacional_metrologia.pdf,http://www.gob.mx/cms/uploads/attachment/file/60447/10pi_cenamL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,K2H,Centro Nacional de Metrología,Institucional,10pi_cenam,Programa Institucional del Centro Nacional de Metrología 2013-2018,1,Implementar programas de transferencia de tecnología para fortalecer la competitividad de las empresas,1,1.2,Porcentaje de laboratorios que obtienen un resultado satisfactorio en los ensayos de aptitud organizados por el CENAM,(Número de laboratorios que obtienen resultados satisfactorios en ensayos de aptitud organizados por el CENAM/ Número de laboratorios que participan en ensayos de aptitud organizados por el CENAM) x 100,Índice,Anual,Subsecretaría de Industria y Comercio,4.24,2013,,75,76,78,80,83,,75,81,,,,Registros del CENAM,http://www.cenam.mx/informes/2015/pinstitucional2015.pdf,10B 001#10E 007#10E 008#10F 002#10F 005#10G 007#10P 006#10P 009#10R 005#10S 220,"10B 001 Producción, transportación y comercialización de sal marina#10E 007 Producción de información geológica del territorio nacional#10E 008 Protección y promoción de los derechos de propiedad industrial#10F 002 Financiamiento al sector minero y su cadena de valor#10F 005 Asistencia técnica y capacitación al sector minero y su cadena de valor#10G 007 Regulación, modernización y promoción de la actividad minera#10P 006 Planeación, elaboración y seguimiento de las políticas y programas de la dependencia#10P 009 Promoción del desarrollo, competitividad e innovación de los sectores industrial, comercial y de servicios#10R 005 Fideicomiso de Capital Emprendedor#10S 220 Programa para la productividad y competitividad industrial",,http://www.dof.gob.mx/nota_detalle.php?codigo=5344609&fecha=14/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21225/10pi_centronacional_metrologia.pdf,http://www.gob.mx/cms/uploads/attachment/file/60447/10pi_cenamL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,K2H,Centro Nacional de Metrología,Institucional,10pi_cenam,Programa Institucional del Centro Nacional de Metrología 2013-2018,2,"Ofrecer referencias de medición reconocidas internacionalmente, para soportar la confiabilidad de las mediciones que se realizan en el país",1,2.1,"Porcentaje de laboratorios secundarios de calibración acreditados, con trazabilidad a los patrones nacionales del CENAM","(Número de laboratorios de calibración acreditados por la EMA, con trazabilidad al CENAM / Número de laboratorios de calibración acreditados por la EMA) X 100",Índice,Anual,Subsecretaría de Industria y Comercio,3.5,2013,,88.5,89,89.3,89.6,90,,88.6,87,,,,Entidad Mexicana de Acreditación y registros de calibraciones del CENAM,http://www.cenam.mx/informes/2015/pinstitucional2015.pdf,10S 151,10S 151 Programa para el desarrollo de la industria de software (PROSOFT) y la innovación,,http://www.dof.gob.mx/nota_detalle.php?codigo=5344609&fecha=14/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21225/10pi_centronacional_metrologia.pdf,http://www.gob.mx/cms/uploads/attachment/file/60447/10pi_cenamL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,K2H,Centro Nacional de Metrología,Institucional,10pi_cenam,Programa Institucional del Centro Nacional de Metrología 2013-2018,3,Contribuir al desarrollo y la evaluación de la conformidad de normas que promuevan la competitividad del país,1,3.1,"Porcentaje de normas obligatorias mexicanas que requieren organismos de evaluación de la conformidad, para las que existen organismos acreditados",(Número de NOM que requieren OEC para las que existen OEC acreditados / Número de NOM vigentes que requieren OEC) X 100,Porcentaje,Anual,Instituto Nacional del Emprendedor,0.35,2014,,55,57,59.5,62.5,65,,54.5,49.2,,,,Dirección General de Normas y Entidad Mexicana de Acreditación,http://www.weforum.org/reports/global-competitiveness-report-2015,10E 009#10P 008#10S 020#10S 021,"10E 009 Atención de trámites y promoción de los programas de la Secretaría en las entidades federativas#10P 008 Instrumentación de políticas de fomento para los emprendedores y las micro, pequeñas y medianas empresas#10S 020 Fondo Nacional Emprendedor#10S 021 Programa nacional de financiamiento al microempresario y a la mujer rural",,http://www.dof.gob.mx/nota_detalle.php?codigo=5344609&fecha=14/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21225/10pi_centronacional_metrologia.pdf,http://www.gob.mx/cms/uploads/attachment/file/60447/10pi_cenamL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,LAT,Procuraduría Federal del Consumidor,Institucional,10pi_profeco,Programa Nacional de Protección a los Derechos del Consumidor 2013-2018,1,"Incrementar las capacidades Institucionales de actuación mediante la modernización de su marco legal, organizacional y técnico",1,1.1,Porcentaje de municipios que cuentan con acciones de vigilancia,(Número de municipios con cobertura de verificados / Número total de municipios del país)*100,Calificación,Anual,Coordinación de Planeación Estratégica,7.8,2013,70.02,35,45.01,55,65,70,,34,38.8,,,,Informe de municipios donde se realizaron visitas de verificación con datos del sistema Administrador de Procedimientos de Verificación (APV),www.profeco.gob.mx,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5343849&fecha=08/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21229/10pi_profeco.pdf,http://www.gob.mx/cms/uploads/attachment/file/60466/10pi_profeco.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,LAT,Procuraduría Federal del Consumidor,Institucional,10pi_profeco,Programa Nacional de Protección a los Derechos del Consumidor 2013-2018,2,Impulsar la definición e instauración del Sistema Nacional de Protección al Consumidor,1,2.1,Porcentaje del monto recuperado en beneficio de los consumidores,"(Monto recuperado mediante los procedimientos conciliatorio, arbitral, por infracciones a la Ley y acciones colectivas concluidos en el periodo / Monto reclamado de los procedimientos concluidos en el periodo) x 100",Calificación,Anual,Coordinación de Planeación Estratégica,7.8,2013,74,74,74,76,78,81,,81,91.4,,,,"SIIP (Sistema Integral de Información de Procesos)
Subprocuraduría de Servicios y Subprocuraduría Jurídica",www.profeco.gob.mx,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5343849&fecha=08/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21229/10pi_profeco.pdf,http://www.gob.mx/cms/uploads/attachment/file/60466/10pi_profeco.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,LAT,Procuraduría Federal del Consumidor,Institucional,10pi_profeco,Programa Nacional de Protección a los Derechos del Consumidor 2013-2018,3,Fortalecer la red inteligente de atención y prestación de servicios de información en beneficio del consumidor,1,3.1,Porcentaje de atención de llamadas en el teléfono del consumidor,(Número de solicitudes atendidas en los servicios de teléfono del consumidor / Número de solicitudes recibidas en el teléfono del consumidor) * 100,Porcentaje,Anual,Coordinación de Planeación Estratégica,101,2013,95,95,95,95,95,95,,95,98.4,,,,SIIP (Sistema Integral de Información de Procesos),www.profeco.gob.mx,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5343849&fecha=08/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21229/10pi_profeco.pdf,http://www.gob.mx/cms/uploads/attachment/file/60466/10pi_profeco.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,LAT,Procuraduría Federal del Consumidor,Institucional,10pi_profeco,Programa Nacional de Protección a los Derechos del Consumidor 2013-2018,4,"Impulsar el Acuerdo Nacional para la Protección de los Derechos de los Consumidores entre gobierno, empresas y sociedad civil",1,4.1,Porcentaje de avance en los compromisos establecidos en el Acuerdo Nacional,(líneas de acción realizadas derivadas del Programa Nacional de Protección de los Derechos del Consumidor relacionadas  con el Acuerdo Nacional para la Protección de los Derechos de los Consumidores / líneas de acción comprometidas en el Programa Nacional para la Protección de los Derechos del Consumidor  relacionadas  con el Acuerdo Nacional para la Protección de los Derechos de los Consumidores) * 100,Porcentaje,Anual,Coordinación de Planeación Estratégica,100.05,2013,0,20,40,60,80,100,,0,40,,,,A través de acciones reportadas por las áreas encargadas de implementar las acciones,www.profeco.gob.mx,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5343849&fecha=08/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21229/10pi_profeco.pdf,http://www.gob.mx/cms/uploads/attachment/file/60466/10pi_profeco.pdf,,,,,,,,,,,
2016,4,México Próspero,10,Economía,LAT,Procuraduría Federal del Consumidor,Institucional,10pi_profeco,Programa Nacional de Protección a los Derechos del Consumidor 2013-2018,5,Desarrollar acciones para garantizar la protección de los derechos de los consumidores de telecomunicaciones,1,5.1,Porcentaje del monto recuperado en beneficio de los consumidores de Telecomunicaciones,"La suma total de dinero recuperado en favor de los consumidores con respecto al total reclamado en las quejas presentadas, es un indicador parcial que da cuenta de la capacidad, en este caso de eficacia, de la institución para responder al requerimiento de su intervención como autoridad para la solución de controversias que afectan el patrimonio e intereses de los consumidores de telecomunicaciones.",Tasa de Crecimiento,Anual,Coordinación de Planeación Estratégica,4.92,2012,,,,76,78,83,,,100,,,,Subprocuraduría de Telecomunicaciones,www.profeco.gob.mx,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5343849&fecha=08/05/2014,,,http://www.gob.mx/cms/uploads/attachment/file/21229/10pi_profeco.pdf,http://www.gob.mx/cms/uploads/attachment/file/60466/10pi_profeco.pdf,,,,,,,,,,,
2016,3,México con Educación de Calidad,11,Educación Pública,MDA,Instituto Nacional para la Educación de los Adultos,Institucional,11pi_inea,Programa de Alfabetización y Abatimiento del Rezago Educativo 2014-2018,1,Instrumentar la Campaña Nacional de Alfabetización y Abatimiento del Rezago Educativo,1,1.1,Índice de la población en rezago educativo,&lbrack;(Personas de 15 años y más en situación de rezago educativo en el año t / Número total de personas de 15 años y más en el año t) x 100&rbrack;,Micrositios y actualizaciones de contenido,Anual,Instituto Mexicano de la Radio,2,2014,37.6,36.6,35.7,34.8,33.9,32.9,,36.7,35.8,,,,"Estimación anual del INEA de la población en rezago educativo
",http://www.inea.gob.mx/index.php/serviciosbc/datos-abiertos.html,,,,http://dof.gob.mx/nota_detalle.php?codigo=5343876&fecha=08/05/2014 ,,,http://www.gob.mx/cms/uploads/attachment/file/21232/11pi_alfabetizacion_rezagoeducativo.pdf,http://www.gob.mx/cms/uploads/attachment/file/60461/11pi_ineaL2015.pdf,,,,,,,,,,,
2016,3,México con Educación de Calidad,11,Educación Pública,MDA,Instituto Nacional para la Educación de los Adultos,Institucional,11pi_inea,Programa de Alfabetización y Abatimiento del Rezago Educativo 2014-2018,1,Instrumentar la Campaña Nacional de Alfabetización y Abatimiento del Rezago Educativo. Reducir el índice de las personas de 15 años y más en situación de analfabetismo,1,1.2,Índice de analfabetismo,&lbrack;(Número de personas de 15 años y más en condición de analfabetismo en el año t) / (Número total de personas de 15 años y más en el año t) x 100&rbrack;,Porcentaje,Anual,Instituto Mexicano de la Radio,65,2014,6,5.5,5,4.5,3.8,3.4,,5.7,5.2,,,,"Estimación anual del INEA de la población en rezago educativo
",http://www.inea.gob.mx/index.php/serviciosbc/datos-abiertos.html,,,,http://dof.gob.mx/nota_detalle.php?codigo=5343876&fecha=08/05/2014 ,,,http://www.gob.mx/cms/uploads/attachment/file/21232/11pi_alfabetizacion_rezagoeducativo.pdf,http://www.gob.mx/cms/uploads/attachment/file/60461/11pi_ineaL2015.pdf,,,,,,,,,,,
2016,3,México con Educación de Calidad,11,Educación Pública,MDA,Instituto Nacional para la Educación de los Adultos,Institucional,11pi_inea,Programa de Alfabetización y Abatimiento del Rezago Educativo 2014-2018,2,Fortalecer el proceso educativo a fin de elevar la calidad de la enseñanza para adultos,1,2.1,Porcentaje de Asesores formados o actualizados,&lbrack;(Número de asesores formados o actualizados / El número total de asesores) * 100&rbrack;,Porcentaje de Planteles atendidos,Trimestral,Instituto Nacional de la Infraestructura Física Educativa,9.93,2013,60,60,65,68,71,75,,68.3,60.6,,,,Registro Automatizado de Formación,http://www.inea.gob.mx/index.php/serviciosbc/datos-abiertos.html,,,,http://dof.gob.mx/nota_detalle.php?codigo=5343876&fecha=08/05/2014 ,,,http://www.gob.mx/cms/uploads/attachment/file/21232/11pi_alfabetizacion_rezagoeducativo.pdf,http://www.gob.mx/cms/uploads/attachment/file/60461/11pi_ineaL2015.pdf,,,,,,,,,,,
2016,3,México con Educación de Calidad,11,Educación Pública,MDA,Instituto Nacional para la Educación de los Adultos,Institucional,11pi_inea,Programa de Alfabetización y Abatimiento del Rezago Educativo 2014-2018,2,Fortalecer el proceso educativo a fin de elevar la calidad de la enseñanza para adultos,1,2.2,Porcentaje de exámenes acreditados,&lbrack;(Número de exámenes acreditados / Número de exámenes presentados)*100&rbrack;,Porcentaje de Levantamientos Realizados (diagnóstico),Trimestral,Instituto Nacional de la Infraestructura Física Educativa,10.83,2013,76.5,76.3,76.25,77,78,79.8,,75,78.4,,,,Sistema Automatizado de Seguimiento y Acreditación (SASA),http://www.inea.gob.mx/index.php/serviciosbc/datos-abiertos.html,,,,http://dof.gob.mx/nota_detalle.php?codigo=5343876&fecha=08/05/2014 ,,,http://www.gob.mx/cms/uploads/attachment/file/21232/11pi_alfabetizacion_rezagoeducativo.pdf,http://www.gob.mx/cms/uploads/attachment/file/60461/11pi_ineaL2015.pdf,,,,,,,,,,,
2016,3,México con Educación de Calidad,11,Educación Pública,MDA,Instituto Nacional para la Educación de los Adultos,Institucional,11pi_inea,Programa de Alfabetización y Abatimiento del Rezago Educativo 2014-2018,2,Fortalecer el proceso educativo a fin de elevar la calidad de la enseñanza para adultos,1,2.3,Porcentaje de certificados entregados,&lbrack;(Número de certificados entregados/Número de beneficiarios que concluyen nivel primaria o secundaria) *100&rbrack;,Porcentaje de Planteles educativos evaluados,Anual,Instituto Nacional de la Infraestructura Física Educativa,16,2013,69.8,90,80,82.5,85,90,,90.6,92.4,,,,Sistema Automatizado de Seguimiento y Acreditación (SASA),http://www.inea.gob.mx/index.php/serviciosbc/datos-abiertos.html,,,,http://dof.gob.mx/nota_detalle.php?codigo=5343876&fecha=08/05/2014 ,,,http://www.gob.mx/cms/uploads/attachment/file/21232/11pi_alfabetizacion_rezagoeducativo.pdf,http://www.gob.mx/cms/uploads/attachment/file/60461/11pi_ineaL2015.pdf,,,,,,,,,,,
2016,3,México con Educación de Calidad,11,Educación Pública,MDA,Instituto Nacional para la Educación de los Adultos,Institucional,11pi_inea,Programa de Alfabetización y Abatimiento del Rezago Educativo 2014-2018,3,"Desarrollar estrategias y materiales para brindar servicios educativos pertinentes y diversificados, garantizando la continuidad educativa y la capacitación para el trabajo",1,3.1,Continuidad educativa de las personas alfabetizadas para que concluyen el nivel primaria,&lbrack;(Población egresada de alfabetización que concluye los niveles primaria y secundaria/Población total que concluye primaria y secundaria)*100&rbrack;,Porcentaje de Normas Emitidas,Anual,Instituto Nacional de la Infraestructura Física Educativa,10.71,2013,30,35,33,34,35,35,,35.5,35.46664372,,,,Sistema Automatizado de Seguimiento y Acreditación (SASA),http://www.inea.gob.mx/index.php/serviciosbc/datos-abiertos.html,,,,http://dof.gob.mx/nota_detalle.php?codigo=5343876&fecha=08/05/2014 ,,,http://www.gob.mx/cms/uploads/attachment/file/21232/11pi_alfabetizacion_rezagoeducativo.pdf,http://www.gob.mx/cms/uploads/attachment/file/60461/11pi_ineaL2015.pdf,,,,,,,,,,,
2016,3,México con Educación de Calidad,11,Educación Pública,MDA,Instituto Nacional para la Educación de los Adultos,Institucional,11pi_inea,Programa de Alfabetización y Abatimiento del Rezago Educativo 2014-2018,3,"Desarrollar estrategias y materiales para brindar servicios educativos pertinentes y diversificados, garantizando la continuidad educativa y la capacitación para el trabajo",1,3.2,Personas que concluyen nivel educativo en Plazas Comunitarias,&lbrack;(Número de personas que concluyen algún nivel educativo en Plazas Comunitarias en el año t / El número de personas que concluyen algún nivel educativo en el año t) * 100)&rbrack;,Porcentaje de Verificaciones Realizadas,Trimestral,Instituto Nacional de la Infraestructura Física Educativa,20.34,2013,31,26.4,21.63,32,35,38,,24.4,20.8,,,,Sistema Automatizado de Seguimiento y Acreditación (SASA),http://www.inea.gob.mx/index.php/serviciosbc/datos-abiertos.html,,,,http://dof.gob.mx/nota_detalle.php?codigo=5343876&fecha=08/05/2014 ,,,http://www.gob.mx/cms/uploads/attachment/file/21232/11pi_alfabetizacion_rezagoeducativo.pdf,http://www.gob.mx/cms/uploads/attachment/file/60461/11pi_ineaL2015.pdf,,,,,,,,,,,
2016,3,México con Educación de Calidad,11,Educación Pública,MDA,Instituto Nacional para la Educación de los Adultos,Institucional,11pi_inea,Programa de Alfabetización y Abatimiento del Rezago Educativo 2014-2018,4,"Desarrollar y mejorar el Modelo Educativo para la Vida y el Trabajo (MEVyT) en todas sus vertientes, respondiendo a las expectativas de desarrollo de los adultos",1,4.1,Porcentaje de personas satisfechas con los servicios del Programa,&lbrack;(Número de personas encuestadas satisfechas con el Programa/Número de personas encuestadas)*100&rbrack;,Porcentaje de Planteles educativos beneficiados,Anual,Instituto Nacional de la Infraestructura Física Educativa,0,2013,90,90,90,95,95.1,90,,92.5,90,,,,Cuestionario de satisfacción del servicio,"Registros bajo resguardo de la Dirección de Planeación, Administración y Evaluación",,,,http://dof.gob.mx/nota_detalle.php?codigo=5343876&fecha=08/05/2014 ,,,http://www.gob.mx/cms/uploads/attachment/file/21232/11pi_alfabetizacion_rezagoeducativo.pdf,http://www.gob.mx/cms/uploads/attachment/file/60461/11pi_ineaL2015.pdf,,,,,,,,,,,
